# source: pvgis_fetch
hour,solar_kw_per_kwp
8086,0.0
8087,0.0
8088,0.0
8089,0.0
8090,0.0
8091,0.0
8092,0.0
8093,0.0
8094,0.00726
8095,0.026760000000000003
8096,0.15746000000000002
8097,0.060219999999999996
8098,0.07064
8099,0.019170000000000003
8100,0.04399
8101,0.01701
8102,0.01027
8103,0.0
8104,0.0
8105,0.0
8106,0.0
8107,0.0
8108,0.0
8109,0.0
8110,0.0
8111,0.0
8112,0.0
8113,0.0
8114,0.0
8115,0.0
8116,0.0
8117,0.0
8118,0.0
8119,0.07904000000000001
8120,0.03867
8121,0.02417
8122,0.04381
8123,0.16703
8124,0.11656
8125,0.04293
8126,0.00076
8127,0.0
8128,0.0
8129,0.0
8130,0.0
8131,0.0
8132,0.0
8133,0.0
8134,0.0
8135,0.0
8136,0.0
8137,0.0
8138,0.0
8139,0.0
8140,0.0
8141,0.0
8142,0.00657
8143,0.04797
8144,0.14354
8145,0.1276
8146,0.18184
8147,0.52093
8148,0.21177
8149,0.0174
8150,0.10125
8151,0.0
8152,0.0
8153,0.0
8154,0.0
8155,0.0
8156,0.0
8157,0.0
8158,0.0
8159,0.0
8160,0.0
8161,0.0
8162,0.0
8163,0.0
8164,0.0
8165,0.0
8166,0.00365
8167,0.03914
8168,0.053130000000000004
8169,0.08444
8170,0.05051
8171,0.16568
8172,0.0734
8173,0.22109
8174,0.05024
8175,0.0
8176,0.0
8177,0.0
8178,0.0
8179,0.0
8180,0.0
8181,0.0
8182,0.0
8183,0.0
8184,0.0
8185,0.0
8186,0.0
8187,0.0
8188,0.0
8189,0.0
8190,0.0
8191,0.0047599999999999995
8192,0.026359999999999998
8193,0.03315
8194,0.02493
8195,0.03319
8196,0.02128
8197,0.06106
8198,0.02129
8199,0.0
8200,0.0
8201,0.0
8202,0.0
8203,0.0
8204,0.0
8205,0.0
8206,0.0
8207,0.0
8208,0.0
8209,0.0
8210,0.0
8211,0.0
8212,0.0
8213,0.0
8214,0.01502
8215,0.29329
8216,0.35347
8217,0.5816699999999999
8218,0.6289600000000001
8219,0.5325599999999999
8220,0.5099
8221,0.32430000000000003
8222,0.18162999999999999
8223,0.0
8224,0.0
8225,0.0
8226,0.0
8227,0.0
8228,0.0
8229,0.0
8230,0.0
8231,0.0
8232,0.0
8233,0.0
8234,0.0
8235,0.0
8236,0.0
8237,0.0
8238,0.00262
8239,0.051
8240,0.14391
8241,0.14543
8242,0.15133000000000002
8243,0.34592
8244,0.10359
8245,0.01528
8246,0.00879
8247,0.0
8248,0.0
8249,0.0
8250,0.0
8251,0.0
8252,0.0
8253,0.0
8254,0.0
8255,0.0
8256,0.0
8257,0.0
8258,0.0
8259,0.0
8260,0.0
8261,0.0
8262,0.00116
8263,0.08818000000000001
8264,0.01142
8265,0.07029
8266,0.09356
8267,0.08292000000000001
8268,0.08488
8269,0.15562
8270,0.01475
8271,0.0
8272,0.0
8273,0.0
8274,0.0
8275,0.0
8276,0.0
8277,0.0
8278,0.0
8279,0.0
8280,0.0
8281,0.0
8282,0.0
8283,0.0
8284,0.0
8285,0.0
8286,0.0
8287,0.09059
8288,0.38108
8289,0.36602999999999997
8290,0.31947000000000003
8291,0.26627
8292,0.54343
8293,0.3648
8294,0.09420999999999999
8295,0.0
8296,0.0
8297,0.0
8298,0.0
8299,0.0
8300,0.0
8301,0.0
8302,0.0
8303,0.0
8304,0.0
8305,0.0
8306,0.0
8307,0.0
8308,0.0
8309,0.0
8310,0.04215
8311,0.29605000000000004
8312,0.46135000000000004
8313,0.46798
8314,0.60296
8315,0.48524
8316,0.44864
8317,0.42602999999999996
8318,0.0873
8319,0.0
8320,0.0
8321,0.0
8322,0.0
8323,0.0
8324,0.0
8325,0.0
8326,0.0
8327,0.0
8328,0.0
8329,0.0
8330,0.0
8331,0.0
8332,0.0
8333,0.0
8334,0.0044599999999999996
8335,0.07137
8336,0.0303
8337,0.11657
8338,0.25132
8339,0.08255
8340,0.15461000000000003
8341,0.0412
8342,0.02259
8343,0.0
8344,0.0
8345,0.0
8346,0.0
8347,0.0
8348,0.0
8349,0.0
8350,0.0
8351,0.0
8352,0.0
8353,0.0
8354,0.0
8355,0.0
8356,0.0
8357,0.0
8358,0.00242
8359,0.04399
8360,0.09598000000000001
8361,0.04623
8362,0.08627
8363,0.16366999999999998
8364,0.03756
8365,0.054079999999999996
8366,0.02089
8367,0.0
8368,0.0
8369,0.0
8370,0.0
8371,0.0
8372,0.0
8373,0.0
8374,0.0
8375,0.0
8376,0.0
8377,0.0
8378,0.0
8379,0.0
8380,0.0
8381,0.0
8382,0.0019399999999999999
8383,0.04306
8384,0.08345999999999999
8385,0.10662999999999999
8386,0.18209999999999998
8387,0.19684000000000001
8388,0.27529000000000003
8389,0.38215
8390,0.08391
8391,0.0
8392,0.0
8393,0.0
8394,0.0
8395,0.0
8396,0.0
8397,0.0
8398,0.0
8399,0.0
8400,0.0
8401,0.0
8402,0.0
8403,0.0
8404,0.0
8405,0.0
8406,0.00504
8407,0.10733
8408,0.07440000000000001
8409,0.11309999999999999
8410,0.04847
8411,0.04064
8412,0.027719999999999998
8413,0.10059
8414,0.01281
8415,0.0
8416,0.0
8417,0.0
8418,0.0
8419,0.0
8420,0.0
8421,0.0
8422,0.0
8423,0.0
8424,0.0
8425,0.0
8426,0.0
8427,0.0
8428,0.0
8429,0.0
8430,0.0
8431,0.04104
8432,0.07064
8433,0.11609
8434,0.11419
8435,0.19682
8436,0.31203
8437,0.22665000000000002
8438,0.03082
8439,0.0
8440,0.0
8441,0.0
8442,0.0
8443,0.0
8444,0.0
8445,0.0
8446,0.0
8447,0.0
8448,0.0
8449,0.0
8450,0.0
8451,0.0
8452,0.0
8453,0.0
8454,0.0034300000000000003
8455,0.22971
8456,0.42748
8457,0.4988
8458,0.65815
8459,0.65658
8460,0.5873400000000001
8461,0.40468
8462,0.10301
8463,0.0
8464,0.0
8465,0.0
8466,0.0
8467,0.0
8468,0.0
8469,0.0
8470,0.0
8471,0.0
8472,0.0
8473,0.0
8474,0.0
8475,0.0
8476,0.0
8477,0.0
8478,0.0024500000000000004
8479,0.21672999999999998
8480,0.21180000000000002
8481,0.432
8482,0.46993
8483,0.48681
8484,0.33864
8485,0.23515
8486,0.04935
8487,0.0
8488,0.0
8489,0.0
8490,0.0
8491,0.0
8492,0.0
8493,0.0
8494,0.0
8495,0.0
8496,0.0
8497,0.0
8498,0.0
8499,0.0
8500,0.0
8501,0.0
8502,0.0
8503,0.08494
8504,0.11217
8505,0.15037999999999999
8506,0.1195
8507,0.19555
8508,0.014240000000000001
8509,0.08325
8510,0.0096
8511,0.0
8512,0.0
8513,0.0
8514,0.0
8515,0.0
8516,0.0
8517,0.0
8518,0.0
8519,0.0
8520,0.0
8521,0.0
8522,0.0
8523,0.0
8524,0.0
8525,0.0
8526,0.0
8527,0.04961
8528,0.10008
8529,0.09686
8530,0.22516999999999998
8531,0.0525
8532,0.05407
8533,0.10848999999999999
8534,0.02271
8535,0.0
8536,0.0
8537,0.0
8538,0.0
8539,0.0
8540,0.0
8541,0.0
8542,0.0
8543,0.0
8544,0.0
8545,0.0
8546,0.0
8547,0.0
8548,0.0
8549,0.0
8550,0.00239
8551,0.10163
8552,0.18022
8553,0.21565
8554,0.20225
8555,0.24656999999999998
8556,0.34458
8557,0.32992
8558,0.1031
8559,0.0
8560,0.0
8561,0.0
8562,0.0
8563,0.0
8564,0.0
8565,0.0
8566,0.0
8567,0.0
8568,0.0
8569,0.0
8570,0.0
8571,0.0
8572,0.0
8573,0.0
8574,0.00242
8575,0.29058
8576,0.48292
8577,0.59378
8578,0.6685399999999999
8579,0.6537000000000001
8580,0.55987
8581,0.39254
8582,0.08579
8583,0.0
8584,0.0
8585,0.0
8586,0.0
8587,0.0
8588,0.0
8589,0.0
8590,0.0
8591,0.0
8592,0.0
8593,0.0
8594,0.0
8595,0.0
8596,0.0
8597,0.0
8598,0.00198
8599,0.27914
8600,0.45666
8601,0.27288999999999997
8602,0.60285
8603,0.65574
8604,0.57394
8605,0.4042
8606,0.11823
8607,0.0
8608,0.0
8609,0.0
8610,0.0
8611,0.0
8612,0.0
8613,0.0
8614,0.0
8615,0.0
8616,0.0
8617,0.0
8618,0.0
8619,0.0
8620,0.0
8621,0.0
8622,0.00066
8623,0.14595
8624,0.34676999999999997
8625,0.5197999999999999
8626,0.5270900000000001
8627,0.36519
8628,0.34818
8629,0.30085
8630,0.07878
8631,0.0
8632,0.0
8633,0.0
8634,0.0
8635,0.0
8636,0.0
8637,0.0
8638,0.0
8639,0.0
8640,0.0
8641,0.0
8642,0.0
8643,0.0
8644,0.0
8645,0.0
8646,0.0
8647,0.03526
8648,0.03016
8649,0.0562
8650,0.05826
8651,0.06509999999999999
8652,0.05704
8653,0.0332
8654,0.00942
8655,0.0
8656,0.0
8657,0.0
8658,0.0
8659,0.0
8660,0.0
8661,0.0
8662,0.0
8663,0.0
8664,0.0
8665,0.0
8666,0.0
8667,0.0
8668,0.0
8669,0.0
8670,0.0
8671,0.0108
8672,0.06912
8673,0.1156
8674,0.23752
8675,0.26294
8676,0.14089
8677,0.008119999999999999
8678,0.0025299999999999997
8679,0.0
8680,0.0
8681,0.0
8682,0.0
8683,0.0
8684,0.0
8685,0.0
8686,0.0
8687,0.0
8688,0.0
8689,0.0
8690,0.0
8691,0.0
8692,0.0
8693,0.0
8694,0.0
8695,0.32694
8696,0.50287
8697,0.6063099999999999
8698,0.6679400000000001
8699,0.62987
8700,0.56468
8701,0.39793
8702,0.11320999999999999
8703,0.0
8704,0.0
8705,0.0
8706,0.0
8707,0.0
8708,0.0
8709,0.0
8710,0.0
8711,0.0
8712,0.0
8713,0.0
8714,0.0
8715,0.0
8716,0.0
8717,0.0
8718,0.0
8719,0.32556
8720,0.52
8721,0.60014
8722,0.6702
8723,0.6295599999999999
8724,0.5601499999999999
8725,0.433
8726,0.09040000000000001
8727,0.0
8728,0.0
8729,0.0
8730,0.0
8731,0.0
8732,0.0
8733,0.0
8734,0.0
8735,0.0
8736,0.0
8737,0.0
8738,0.0
8739,0.0
8740,0.0
8741,0.0
8742,0.0
8743,0.044090000000000004
8744,0.06976
8745,0.18993000000000002
8746,0.66539
8747,0.62272
8748,0.5648200000000001
8749,0.39205
8750,0.19671
8751,0.0
8752,0.0
8753,0.0
8754,0.0
8755,0.0
8756,0.0
8757,0.0
8758,0.0
8759,0.0
8760,0.0
8761,0.0
8762,0.0
8763,0.0
8764,0.0
8765,0.0
8766,0.0
8767,0.1072
8768,0.30606
8769,0.39532999999999996
8770,0.64842
8771,0.6385700000000001
8772,0.5649
8773,0.39992
8774,0.22106
8775,0.0
8776,0.0
8777,0.0
8778,0.0
8779,0.0
8780,0.0
8781,0.0
8782,0.0
8783,0.0
