family_definition,family_key,family_size,n_families_in_definition,scope,source,k,broker_count,ablation,metric,test_id,is_headline_72,degenerate,p_uncorrected,p_holm,p_bh,survives_holm_alpha05,survives_bh_alpha05,alpha,n_headline_tests,n_headline_surviving_holm,n_headline_surviving_bh,worst_headline_p_uncorrected,worst_headline_p_holm,worst_headline_p_bh,bonferroni_alpha_over_family_size,notes
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.1|pcf=0.25|feeder_coefficient_of_variation,False,False,2.528921530173664e-44,4.400323462502175e-42,8.478183911850257e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.1|pcf=0.25|feeder_peak_to_average_ratio,False,False,1.3245650650517218e-26,1.0993890039929292e-24,1.9868475975775827e-26,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.1|pcf=0.5|feeder_coefficient_of_variation,False,False,1.3378258578006922e-40,1.9532257523890107e-38,3.258466940781884e-40,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.1|pcf=0.5|feeder_peak_to_average_ratio,False,False,1.7738933175868398e-26,1.4368535872453401e-24,2.628781663411823e-26,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.1|pcf=1.0|feeder_coefficient_of_variation,False,False,2.6987846098408662e-43,4.318055375745386e-41,7.631046138170726e-43,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.1|pcf=1.0|feeder_peak_to_average_ratio,False,False,1.536103705772239e-26,1.259605038733236e-24,2.2901909795149747e-26,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.2|pcf=0.25|feeder_coefficient_of_variation,False,False,2.319478778329314e-41,3.525607743060557e-39,6.006229257568538e-41,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.2|pcf=0.25|feeder_peak_to_average_ratio,False,False,6.838487943390025e-45,1.4087285163383452e-42,4.0000721902102193e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.2|pcf=0.5|feeder_coefficient_of_variation,False,False,9.292922307580253e-46,1.9608066068994334e-43,6.350163576846506e-45,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.2|pcf=0.5|feeder_peak_to_average_ratio,False,False,6.991996104836316e-45,1.4333592014914448e-42,4.0000721902102193e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_cell|df=0.3|rr=0.2|pcf=1.0|feeder_coefficient_of_variation,False,False,7.618578947739142e-47,1.660850210607133e-44,6.462656624633893e-46,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_cell_full_factorial,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_cell|df=0.3|rr=0.2|pcf=1.0|feeder_peak_to_average_ratio,False,False,6.991996104839001e-45,1.4333592014914448e-42,4.0000721902102193e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|deferrable_fraction=0.05|feeder_coefficient_of_variation,False,False,7.494625001192091e-55,1.7687315002813336e-52,1.6760706820847767e-53,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|deferrable_fraction=0.05|feeder_peak_to_average_ratio,False,False,2.7655682174383674e-54,6.4714296288057796e-52,5.233306011460295e-53,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|deferrable_fraction=0.1|feeder_coefficient_of_variation,False,False,9.31688118124415e-51,2.1335657905049103e-48,1.2733070947700337e-49,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|deferrable_fraction=0.1|feeder_peak_to_average_ratio,False,False,9.365141183667884e-33,1.048895812570803e-30,1.7065368379128142e-32,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|deferrable_fraction=0.2|feeder_coefficient_of_variation,False,False,1.9282690373974482e-44,3.3744708154455344e-42,6.588252544441281e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|deferrable_fraction=0.2|feeder_peak_to_average_ratio,False,False,1.3425409488919326e-14,5.907180175124504e-13,1.626921543977416e-14,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|deferrable_fraction=0.3|feeder_coefficient_of_variation,False,False,2.779913832484837e-32,3.030106077408472e-30,4.95549857095123e-32,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|deferrable_fraction=0.3|feeder_peak_to_average_ratio,False,False,1.533583295549096e-40,2.2236957785461892e-38,3.698642065736055e-40,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|payback_cap_fraction=0.25|feeder_coefficient_of_variation,False,False,1.6987260753256878e-45,3.5673247581839446e-43,1.1294232825138356e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|payback_cap_fraction=0.25|feeder_peak_to_average_ratio,False,False,3.929339396960288e-16,1.7682027286321295e-14,4.785235107189261e-16,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|payback_cap_fraction=0.5|feeder_coefficient_of_variation,False,False,1.612794669901253e-41,2.467575844948917e-39,4.22071796591179e-41,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|payback_cap_fraction=0.5|feeder_peak_to_average_ratio,False,False,1.6680043833630608e-11,6.838817971788549e-10,1.99188872964715e-11,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|payback_cap_fraction=1|feeder_coefficient_of_variation,False,False,1.510022401849133e-44,2.7383385905004404e-42,5.29935193423948e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|payback_cap_fraction=1|feeder_peak_to_average_ratio,False,False,0.009954848565095,0.18914212273680503,0.010740757662339343,False,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|response_reference_eur_per_kwh=0.0125|feeder_coefficient_of_variation,False,False,5.094089979396291e-44,8.558071165385768e-42,1.5862609302930222e-43,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|response_reference_eur_per_kwh=0.0125|feeder_peak_to_average_ratio,False,False,9.847480337755774e-20,5.416114185765675e-18,1.2617084182749586e-19,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|response_reference_eur_per_kwh=0.025|feeder_coefficient_of_variation,False,False,1.2831480398919004e-39,1.7835757754497415e-37,2.922726090864884e-39,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|response_reference_eur_per_kwh=0.025|feeder_peak_to_average_ratio,False,False,1.1083586028676801e-13,4.655106132044257e-12,1.3300303234412162e-13,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|response_reference_eur_per_kwh=0.1|feeder_coefficient_of_variation,False,False,4.3731735711047735e-45,9.052469292186881e-43,2.689501746229436e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|response_reference_eur_per_kwh=0.1|feeder_peak_to_average_ratio,False,False,2.508647781361287e-35,3.0354638154471572e-33,4.897836144562513e-35,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_coefficient_of_variation,struct_marginal|response_reference_eur_per_kwh=0.2|feeder_coefficient_of_variation,False,False,1.3788203917799866e-44,2.5232413169573756e-42,5.29935193423948e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,everything_pooled,246,1,structural_sweep,structural_marginal_per_coefficient,1.0,3.0,capacity_both,feeder_peak_to_average_ratio,struct_marginal|response_reference_eur_per_kwh=0.2|feeder_peak_to_average_ratio,False,False,8.654350997643327e-45,1.722215848531022e-42,4.2198271091771447e-44,True,True,0.05,,,,,,,0.0002032520325203252,"every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F5_everything_pooled,ALL,246,1,family_summary,family_summary,,,,,family_summary|F5_everything_pooled,,,,,,,,0.05,72.0,72.0,72.0,2.719076019885684e-06,7.069597651702779e-05,3.01303018419765e-06,0.0002032520325203252,"summary over the 72 headline comparisons; family_size is the largest single family in this definition; every real paired test in the thesis in one family: main sweep + monopoly arm + the D9 structural sweep (both its cell_full_factorial and marginal_per_coefficient families, which overlap in the underlying runs, so this is deliberately the most conservative pooling)"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_both,avg_cost_per_agent_eur,main|k=0.5|bc=2|capacity_both|avg_cost_per_agent_eur,True,False,2.5205842992562496e-40,2.0164674394049997e-39,6.3014607481406245e-40,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_both,feeder_coefficient_of_variation,main|k=0.5|bc=2|capacity_both|feeder_coefficient_of_variation,True,False,1.727215175204622e-55,1.7272151752046218e-54,8.636075876023109e-55,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_both,feeder_peak_to_average_ratio,main|k=0.5|bc=2|capacity_both|feeder_peak_to_average_ratio,True,False,2.719076019885684e-06,5.438152039771368e-06,2.719076019885684e-06,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_both,load_concentration_hhi,main|k=0.5|bc=2|capacity_both|load_concentration_hhi,False,False,2.0434138217426162e-07,8.173655286970465e-07,2.55426727717827e-07,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_both,prosumer_self_sufficiency,main|k=0.5|bc=2|capacity_both|prosumer_self_sufficiency,False,False,2.1751713243200624e-24,1.3051027945920375e-23,3.625285540533438e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=0.5|bc=2|capacity_pricing_only|avg_cost_per_agent_eur,True,False,2.5205842992562496e-40,2.0164674394049997e-39,6.3014607481406245e-40,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=0.5|bc=2|capacity_pricing_only|feeder_coefficient_of_variation,True,False,1.727215175204622e-55,1.7272151752046218e-54,8.636075876023109e-55,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=0.5|bc=2|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,2.719076019885684e-06,5.438152039771368e-06,2.719076019885684e-06,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_pricing_only,load_concentration_hhi,main|k=0.5|bc=2|capacity_pricing_only|load_concentration_hhi,False,False,2.0434138217426162e-07,8.173655286970465e-07,2.55426727717827e-07,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=2,10,12,main_sweep,main_sweep_real,0.5,2.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=0.5|bc=2|capacity_pricing_only|prosumer_self_sufficiency,False,False,2.1751713243200624e-24,1.3051027945920375e-23,3.625285540533438e-24,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_both,avg_cost_per_agent_eur,main|k=0.5|bc=3|capacity_both|avg_cost_per_agent_eur,True,False,8.173010884187792e-45,6.538408707350234e-44,2.0432527210469482e-44,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_both,feeder_coefficient_of_variation,main|k=0.5|bc=3|capacity_both|feeder_coefficient_of_variation,True,False,8.189313387962926e-47,8.189313387962926e-46,4.094656693981463e-46,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_both,feeder_peak_to_average_ratio,main|k=0.5|bc=3|capacity_both|feeder_peak_to_average_ratio,True,False,1.1982521297879412e-19,4.793008519151765e-19,1.4978151622349266e-19,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_both,load_concentration_hhi,main|k=0.5|bc=3|capacity_both|load_concentration_hhi,False,False,0.2011909223777597,0.4023818447555194,0.2011909223777597,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_both,prosumer_self_sufficiency,main|k=0.5|bc=3|capacity_both|prosumer_self_sufficiency,False,False,7.437340424456272e-26,4.462404254673763e-25,1.2395567374093788e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_pricing_only,avg_cost_per_agent_eur,main|k=0.5|bc=3|capacity_pricing_only|avg_cost_per_agent_eur,True,False,8.173010884187792e-45,6.538408707350234e-44,2.0432527210469482e-44,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_pricing_only,feeder_coefficient_of_variation,main|k=0.5|bc=3|capacity_pricing_only|feeder_coefficient_of_variation,True,False,8.189313387962926e-47,8.189313387962926e-46,4.094656693981463e-46,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_pricing_only,feeder_peak_to_average_ratio,main|k=0.5|bc=3|capacity_pricing_only|feeder_peak_to_average_ratio,True,False,1.1982521297879412e-19,4.793008519151765e-19,1.4978151622349266e-19,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_pricing_only,load_concentration_hhi,main|k=0.5|bc=3|capacity_pricing_only|load_concentration_hhi,False,False,0.2011909223777597,0.4023818447555194,0.2011909223777597,False,False,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=3,10,12,main_sweep,main_sweep_real,0.5,3.0,capacity_pricing_only,prosumer_self_sufficiency,main|k=0.5|bc=3|capacity_pricing_only|prosumer_self_sufficiency,False,False,7.437340424456272e-26,4.462404254673763e-25,1.2395567374093788e-25,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_both,avg_cost_per_agent_eur,main|k=0.5|bc=5|capacity_both|avg_cost_per_agent_eur,True,False,1.5294877533780614e-44,1.2235902027024491e-43,3.8237193834451536e-44,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_both,feeder_coefficient_of_variation,main|k=0.5|bc=5|capacity_both|feeder_coefficient_of_variation,True,False,1.454083274563217e-47,1.454083274563217e-46,7.270416372816085e-47,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
F6_per_cell_k_by_broker_count,k=0.5|bc=5,10,12,main_sweep,main_sweep_real,0.5,5.0,capacity_both,feeder_peak_to_average_ratio,main|k=0.5|bc=5|capacity_both|feeder_peak_to_average_ratio,True,False,4.9522676691091774e-27,2.9713606014655064e-26,8.253779448515296e-27,True,True,0.05,,,,,,,0.005,"family = the 5 metrics x 2 ablations sharing a single (k, broker_count) cell"
